1203.00,0.00,105.01
1203.00,0.00,105.01
1203.00,0.00,105.01
1146.00,0.00,105.06
1146.00,0.00,105.06
1146.00,0.00,104.38
1161.00,0.00,104.30
1161.00,0.00,104.15
762.00,0.00,104.37
762.00,0.00,104.57
762.00,0.00,104.44
1161.00,0.00,104.38
762.00,0.00,104.30
1161.00,0.00,104.20
1161.00,0.00,103.87
1161.00,0.00,103.70
1161.00,0.00,103.70
1161.00,0.00,103.70
798.00,0.00,103.65
817.00,0.00,103.72
817.00,0.00,104.28
817.00,0.00,104.41
817.00,0.00,103.28
817.00,0.00,103.28
794.00,0.00,103.25
794.00,0.00,103.22
778.00,0.00,104.46
894.00,0.00,106.32
894.00,0.00,106.09
919.00,0.00,106.04
919.00,0.00,106.17
919.00,0.00,106.17
919.00,0.00,106.03
919.00,0.00,106.14
919.00,0.00,106.15
919.00,0.00,106.15
919.00,0.00,106.15
919.00,0.00,106.15
919.00,0.00,106.32
919.00,0.00,106.32
919.00,0.00,106.32
919.00,0.00,106.32
919.00,0.00,106.32
919.00,0.00,106.25
904.00,0.00,106.33
904.00,0.00,106.39
904.00,0.00,106.39
919.00,0.00,106.32
903.00,0.00,106.33
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
880.00,0.00,106.40
914.00,0.00,105.85
914.00,0.00,105.85
914.00,0.00,105.41
914.00,0.00,105.41
914.00,0.00,105.41
981.00,0.00,105.55
981.00,0.00,105.54
981.00,0.00,105.54
1025.00,0.00,105.50
1025.00,0.00,105.50
953.00,0.00,105.38
953.00,0.00,105.26
953.00,0.00,105.00
953.00,0.00,104.99
936.00,0.00,105.17
936.00,0.00,104.97
936.00,0.00,104.97
904.00,0.00,105.02
904.00,0.00,105.02
904.00,0.00,105.02
904.00,0.00,105.02
904.00,0.00,105.02
904.00,0.00,105.02
904.00,0.00,105.02
683.00,0.00,104.95
683.00,0.00,105.25
703.00,0.00,105.25
1011.00,0.00,105.24
1011.00,0.00,105.02
1011.00,0.00,105.02
771.00,0.00,106.80
771.00,0.00,106.80
771.00,0.00,106.55
760.00,0.00,106.42
747.00,0.00,106.47
757.00,0.00,106.43
757.00,0.00,106.43
757.00,0.00,106.43
769.00,0.00,106.47
744.00,0.00,106.49
744.00,0.00,106.49
744.00,0.00,106.49
744.00,0.00,106.49
744.00,0.00,106.49
769.00,0.00,106.54
769.00,0.00,106.50
1035.00,0.00,106.52
1007.00,0.00,106.53
1007.00,0.00,106.65
983.00,0.00,106.63
1043.00,0.00,106.61
1043.00,0.00,107.37
1043.00,0.00,106.61
1043.00,0.00,106.61
1019.00,0.00,106.67
1019.00,0.00,106.67
1019.00,0.00,106.62
1019.00,0.00,106.62
1005.00,0.00,106.58
982.00,0.00,106.60
671.00,0.00,106.28
671.00,0.00,106.28
671.00,0.00,106.28
671.00,0.00,106.28
671.00,0.00,106.28
671.00,0.00,106.28
671.00,0.00,105.74
688.00,0.00,105.78
729.00,0.00,105.77
729.00,0.00,105.71
729.00,0.00,105.71
729.00,0.00,105.71
687.00,0.00,105.63
636.00,0.00,105.67
636.00,0.00,105.67
636.00,0.00,105.67
636.00,0.00,105.67
636.00,0.00,105.67
636.00,0.00,105.67
636.00,0.00,105.67
663.00,0.00,105.75
663.00,0.00,105.75
660.00,0.00,105.71
704.00,0.00,105.72
691.00,0.00,105.63
704.00,0.00,105.72
704.00,0.00,105.72
704.00,0.00,105.72
704.00,0.00,105.72
704.00,0.00,105.72
814.00,0.00,106.14
814.00,0.00,106.14
814.00,0.00,106.14
814.00,0.00,106.14
814.00,0.00,106.14
796.00,0.00,105.84
821.00,0.00,105.94
821.00,0.00,105.94
821.00,0.00,105.94
821.00,0.00,105.94
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
821.00,0.00,105.54
803.00,0.00,105.47
803.00,0.00,105.47
803.00,0.00,105.47
827.00,0.00,105.48
809.00,0.00,105.43
810.00,0.00,105.50
810.00,0.00,105.50
